Tweet_Link,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Likes,Retweets
https://twitter.com/annhcallaway/status/1815097229981700289,Ann Hampton Callaway,https://twitter.com/annhcallaway,21-Jul,Thank you for all you've done for our country as president. You should feel very proud. Your decision today shows the shining character and integrity we admire. I pledge to do all I can as a citizen to ensure that our nation remains a thriving democracy.,8,
https://twitter.com/KimDotcom/status/1815087560278106544,Kim Dotcom,https://twitter.com/KimDotcom,21-Jul,bye bye Biden,1.2K,41
https://twitter.com/rishibagree/status/1815108822912118977,Rishi Bagree,https://twitter.com/rishibagree,21-Jul,What happens if President Biden forgets that he dropped out ???,1.8K,108
https://twitter.com/GandhiAOC/status/1815112314624016587,Mahatma Gandhi (Parody),https://twitter.com/GandhiAOC,21-Jul,"This is Philadelphia, USA",245,52
https://twitter.com/billkilgore_/status/1815121204405027276,Kilgore,https://twitter.com/billkilgore_,21-Jul,"De negreira piensas hablar? o lo dejamos para otro día, anciano senil",2.3K,88
https://twitter.com/AndyNemmity/status/1815084781346202007,Andrew,https://twitter.com/AndyNemmity,21-Jul,Time to cash in,330,23
https://twitter.com/KAGdrogo/status/1815098046117822804,₭₳₲ ĐⱤØ₲Ø,https://twitter.com/KAGdrogo,21-Jul,Gee who could have seen this coming?!,147,34
https://twitter.com/Cancelcloco/status/1815090267718078827,Ian Carroll,https://twitter.com/Cancelcloco,21-Jul,Someone wake Joe up and tell him.And someone find Hunter’s handler and tell him not to go too far…,1.1K,39
https://twitter.com/RobertMSterling/status/1815081734691578265,Robert Sterling,https://twitter.com/RobertMSterling,21-Jul,You’re telling me now for the first time.,761,22
https://twitter.com/LBR_TY/status/1815081016937127954,Your Father,https://twitter.com/LBR_TY,21-Jul,Byeden,29K,927
https://twitter.com/KAGdrogo/status/1815097484454375870,₭₳₲ ĐⱤØ₲Ø,https://twitter.com/KAGdrogo,21-Jul,Trump told everyone back in 2020,233,56
https://twitter.com/realJennaEllis/status/1815083754974568905,Jenna Ellis,https://twitter.com/realJennaEllis,21-Jul,You’re not fit to finish your term either.Resign.,2.8K,159
https://twitter.com/WelBeast/status/1815083893705293824,WelBeast,https://twitter.com/WelBeast,21-Jul,Explain this in football terms,2.3K,169
https://twitter.com/mianumarjamil/status/1815084176330092998,Mian Umar Jamil,https://twitter.com/mianumarjamil,21-Jul,Coming,564,70
https://twitter.com/davidchibuike_/status/1815085882212254058,indispensable David,https://twitter.com/davidchibuike_,21-Jul,I donated $10k to his campaign. what will happen to my money,519,151
https://twitter.com/Swaggzeez1/status/1815086430961500616,ZEEZ,https://twitter.com/Swaggzeez1,21-Jul,Kamala right now,252,29
https://twitter.com/EricBurlison/status/1815084352130212164,Eric Burlison,https://twitter.com/EricBurlison,21-Jul,"If stepping down from the race is what’s best for the Democratic Party, then why not do what’s best for the USA and resign now?",10,1
https://twitter.com/catyxberry/status/1815089142348513521,Caty Berry,https://twitter.com/catyxberry,21-Jul,now he has time to marry me,16,
https://twitter.com/Frankzm/status/1815093632195833890,Decko.,https://twitter.com/Frankzm,21-Jul,Next?,54,2
https://twitter.com/Vox_Oculi/status/1815093959955562862,"𝓓𝖗. 𝓥𝖔𝐱 𝓞𝖈𝖚𝖑𝖎, 𝐌𝐃",https://twitter.com/Vox_Oculi,21-Jul,*Curb Your Enthusiasm theme plays*,69,5
https://twitter.com/EbneHava/status/1815095561797968251,آدم,https://twitter.com/EbneHava,21-Jul,Byeden..,6,
https://twitter.com/ErrolWebber/status/1815105454659551553,Errol Webber,https://twitter.com/ErrolWebber,21-Jul,"I would tell you to resign right now, because you've done enough damage, but that would just position an even more unqualified and incompetent person as the President. Bye!",110,8
https://twitter.com/ByeonChansoo/status/1815119223586168893,Chansoo Byeon,https://twitter.com/ByeonChansoo,21-Jul,where are you? Isn't it more respectful for the US citizens to at least read the letter out live on air?,10,1
https://twitter.com/CryptoCoinCoach/status/1815124874907783464,CCC.io,https://twitter.com/CryptoCoinCoach,21-Jul,"Okay guys, who had placed the bet on July 21? Message me for your 1 $BTC  prize:)",1,
https://twitter.com/ktwagie/status/1815109500183138689,Ｋａｔｉｅ,https://twitter.com/ktwagie,21-Jul,bruh what is happening,236,4
https://twitter.com/theaceofspaeder/status/1815220233600184666,Ryan M. Spaeder,https://twitter.com/theaceofspaeder,22-Jul,Source?,3,
https://twitter.com/RinaAnati/status/1815292197693956253,Rina Anati,https://twitter.com/RinaAnati,22-Jul,"Hello to the President of the United States, Joe Biden,  Beyond all your actions for the State of Israel and for the release of the hostages, which show how small and petty Netanyahu is, caring only for himself, you need to take one more action for the good of the State of",83,22
https://twitter.com/GalianoTiramani/status/1815539219923878396,BOXABL,https://twitter.com/GalianoTiramani,23-Jul,Wondering who in charge of the USA rn,8,1
https://twitter.com/Benjami17305001/status/1815581310221771020,Benjamin Sanders,https://twitter.com/Benjami17305001,23-Jul,#25thAmendment enjoy the beach and retire man…,3,
https://twitter.com/atexasgentleman/status/1815634306787930563,BlueDogTexan,https://twitter.com/atexasgentleman,23-Jul,I know  didn't draft this letter himself.  I am just curious how much duress he was under and why no one on the left is asking why he didn't make a video statement like LBJ.  He has given no interviews either and   aren't wondering why?,3,
https://twitter.com/iMavrickPatrick/status/1815829422605582639,Patrick Scott,https://twitter.com/iMavrickPatrick,23-Jul,Notice the missing POTUS Seal is missing at the top.,1,
https://twitter.com/Muhsoci0factors/status/1815084779815002151,MuhSocioFactors,https://twitter.com/Muhsoci0factors,21-Jul,Lol.,490,34
https://twitter.com/Krinios/status/1815085909295194277,Krinios,https://twitter.com/Krinios,21-Jul,TL;DR:,1.4K,39
https://twitter.com/SelenaGmzIN/status/1815087300964978845,Selena Gomez India,https://twitter.com/SelenaGmzIN,21-Jul,Selena Gomez will replace you!!,477,32
https://twitter.com/Attach/status/1815087412512739774,Attach,https://twitter.com/Attach,21-Jul,Stop trying steal the shine from CoD champs lol,4.3K,160
https://twitter.com/rozolyo/status/1815090442863624511,Nava Rozolyo נאווה רוזוליו,https://twitter.com/rozolyo,21-Jul,"Thank you Joe Biden, for all you have done for Israel, and especially your efforts to bring about a hostage deal. You are Israel’s greatest friend, and the TRUE protector of Israel. While Netanyahu was (and still is) completely lost, unfunctional, and unfit for office, you rose",318,56
https://twitter.com/debuffer2/status/1815094349895544963,debuffer,https://twitter.com/debuffer2,21-Jul,You will meet your partner Benjamin in hell soon. Don't worry.,225,28
https://twitter.com/FURIOUSSScs/status/1815097268225327175,FURIOUSSS,https://twitter.com/FURIOUSSScs,21-Jul,bro said,2.2K,85
https://twitter.com/Abu_Salah9/status/1815097720903766297,MO,https://twitter.com/Abu_Salah9,21-Jul,Byeden.,1.5K,225
https://twitter.com/realCowboyDrew/status/1815106167980593555,Cowboy Drew,https://twitter.com/realCowboyDrew,21-Jul,You destroyed this country then walked away - that’s how you will be remembered.,223,20
https://twitter.com/EricHimes23/status/1815564168910541164,Eric Himes ,https://twitter.com/EricHimes23,22-Jul,Weekend at Burneys 😜,6,
https://twitter.com/Thebeggarscrow/status/1815578288393171356,michelle eileen,https://twitter.com/Thebeggarscrow,22-Jul,You’d better be good….,,
https://twitter.com/carlosgil83/status/1815494384516796687,Carlos Gil,https://twitter.com/carlosgil83,22-Jul,Biden’s passing the torch and grabbing a rocking chair. Who’s ready for Kamala vs. Trump? #BidenHarris2024,,
https://twitter.com/mouvement33/status/1815137218039890023,Nicole Minet,https://twitter.com/mouvement33,21-Jul,"Mr. President, thank you for everything you've done for our nation. I respect your decision, but I'm so sad to hear it. You are a *good* man. A smart man. An experienced man. That is why so many people around the world love and and admire you. Your work as VP and POTUS has",67,5
https://twitter.com/DonutOperator/status/1815082704288796974,Donut Operator,https://twitter.com/DonutOperator,21-Jul,"Good, you geriatric fuck.",7k,131
https://twitter.com/DonutOperator/status/1815083079272198523,Donut Operator,https://twitter.com/DonutOperator,21-Jul,L O L 18 hours ago,5.1k,210
https://twitter.com/NiceDeb/status/1815101072249434138,"Deb Heine, Dissident",https://twitter.com/NiceDeb,21-Jul,"What happened between Friday--when you were still asking people to ""pitch in"" to your campaign and said you were ""look[ing] forward to getting back on the campaign trail""--and today?",3,
https://twitter.com/johnhawkinsrwn/status/1815087511061872855,John Hawkins ,https://twitter.com/johnhawkinsrwn,21-Jul,"He's been too senile to be President for his whole time in office. They're just finally admitting it now. Makes you wonder who's been running the show for the last four years because let's face it, he didn't even write this letter.",22,3
